snr_before,snr_after,snr_improvement,psnr,mse,mae,ssim
8.922556,6.437595,-2.484961,10.874483,0.08176202,0.22888501,0.4486427360611616
20.356987,15.1619,-5.1950874,19.09404,0.012319585,0.10232621,0.9635114295765489
10.390142,6.423257,-3.9668856,11.03368,0.078819185,0.2568958,0.604822952684796
11.823292,7.4727864,-4.3505054,11.942974,0.063929684,0.22911118,0.6979770218512023
15.604745,9.896497,-5.708248,14.488164,0.03557817,0.17564534,0.8721738815047572
14.107412,9.685301,-4.4221115,14.301889,0.037137367,0.17235363,0.8362983884069877
14.061698,9.102128,-4.95957,13.703623,0.042622387,0.18497337,0.8164181405308254
13.604947,7.380021,-6.224926,11.252693,0.07494293,0.25165525,0.7522331790636797
19.994928,17.448694,-2.5462341,20.293274,0.009347009,0.087617256,0.9583198368060445
27.513521,17.97302,-9.540501,20.589642,0.008730431,0.085787825,0.9709800166324027
26.186737,16.044838,-10.141899,18.701775,0.0134841185,0.110993855,0.9670727655750122
19.92722,11.753379,-8.1738405,14.14632,0.03849177,0.18081181,0.8881205357516894
24.430134,15.925747,-8.504387,18.544594,0.013981076,0.111070976,0.9659713752795211
22.300308,14.211071,-8.089237,16.815207,0.020819928,0.13767964,0.9549770333008016
25.572742,15.85813,-9.714612,18.547499,0.013971732,0.110058144,0.9643462770189979
16.889904,13.449705,-3.440199,15.431671,0.02863076,0.15871277,0.9233534256710112
16.550602,23.187704,6.637102,25.61307,0.0027459534,0.043656114,0.9835602146258464
15.907711,11.2109375,-4.6967735,13.336994,0.046376772,0.20132352,0.8643256119231821
24.57143,19.01525,-5.556181,21.220596,0.0075498866,0.071551606,0.9661030074720315
19.178902,23.915369,4.7364674,26.316023,0.0023355954,0.039595477,0.9722765322368734
21.989496,19.012291,-2.9772053,21.754341,0.0066767614,0.06798476,0.9667428378979008
15.616724,12.295099,-3.3216248,14.161789,0.038354922,0.17357299,0.8469437397687772
18.015749,19.20499,1.1892414,22.704514,0.005364739,0.054225843,0.9465042219354746
21.10629,16.933916,-4.1723747,20.463669,0.008987378,0.08970087,0.9691299744373828
14.659343,16.914686,2.2553434,20.68599,0.008538881,0.08006283,0.9487158776485335
29.640436,21.486671,-8.153765,23.484432,0.0044828756,0.054049246,0.9793210802269834
17.90855,17.535263,-0.3732872,21.30975,0.0073964773,0.071322925,0.9335598394570005
